Log file open, 12/09/22 14:24:22
[2022.12.09-14.07.05:145][151]OBJ SavePackage: Generating thumbnails for [0] asset(s) in package [/Game/Cards/CardFrame] ([2] browsable assets)...
[2022.12.09-14.07.05:145][151]OBJ SavePackage: Finished generating thumbnails for package [/Game/Cards/CardFrame]
[2022.12.09-14.07.05:145][151]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Saved/Autosaves/Game/Cards/CardFrame_Auto3.uasset" SILENT=false AUTOSAVING=true
[2022.12.09-14.07.05:218][151]LogSavePackage: Moving output files for package: /Temp/Autosaves/Game/Cards/CardFrame_Auto3
[2022.12.09-14.07.05:219][151]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrame_Auto32F6BF2914565CE97A2573397FF50E80A.tmp' to 'X:/GfG-card-game/GfGcardgame/Saved/Autosaves/Game/Cards/CardFrame_Auto3.uasset'
[2022.12.09-14.07.05:230][151]LogFileHelpers: Auto-saving content packages took 0.087
[2022.12.09-14.17.05:478][475]LogUObjectHash: Compacting FUObjectHashTables data took   1.31ms
[2022.12.09-14.17.05:484][475]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.066
[2022.12.09-14.26.29:207][332]LogDerivedDataCache: C:/Users/Pavel/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.478 and deleted 0 files with total size 0 MiB. Scanned 1083 files in 1080 folders with total size 23 MiB.
[2022.12.09-14.27.05:699][510]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2022.12.09-14.27.05:702][510]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.052
[2022.12.09-14.37.05:906][102]LogUObjectHash: Compacting FUObjectHashTables data took   1.04ms
[2022.12.09-14.37.05:909][102]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.052
[2022.12.09-14.47.06:117][605]LogUObjectHash: Compacting FUObjectHashTables data took   0.99ms
[2022.12.09-14.47.06:120][605]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.051
[2022.12.09-14.57.06:322][532]LogUObjectHash: Compacting FUObjectHashTables data took   1.42ms
[2022.12.09-14.57.06:325][532]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.058
[2022.12.09-15.07.06:542][357]LogUObjectHash: Compacting FUObjectHashTables data took   0.87ms
[2022.12.09-15.07.06:546][357]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.046
[2022.12.09-15.17.06:779][297]LogUObjectHash: Compacting FUObjectHashTables data took   1.10ms
[2022.12.09-15.17.06:782][297]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.060
[2022.12.09-15.26.29:241][743]LogDerivedDataCache: C:/Users/Pavel/AppData/Local/UnrealEngine/Common/DerivedDataCache: Maintenance finished in +00:00:01.511 and deleted 0 files with total size 0 MiB. Scanned 1083 files in 1080 folders with total size 23 MiB.
[2022.12.09-15.27.06:989][ 63]LogUObjectHash: Compacting FUObjectHashTables data took   1.14ms
[2022.12.09-15.27.06:992][ 63]LogFileHelpers: Editor autosave (incl. external actors) for '/Game/CardGame' took 0.056
[2022.12.09-15.33.29:152][351]LogEditorViewport: Clicking Background
[2022.12.09-15.33.33:405][737]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.33.33:405][737]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.33.33:406][737]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_2
[2022.12.09-15.33.33:407][737]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_2
[2022.12.09-15.33.34:601][827]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.33.34:602][827]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.33.34:605][827]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_3
[2022.12.09-15.33.34:605][827]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_3
[2022.12.09-15.33.45:354][561]Cmd: TRANSACTION UNDO
[2022.12.09-15.33.45:354][561]LogEditorTransaction: Undo Create Actors
[2022.12.09-15.33.49:820][830]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Cards/CardFrame.CardFrame_C
[2022.12.09-15.33.49:821][830]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Cards/CardFrame.CardFrame_C
[2022.12.09-15.33.49:822][830]LogActorFactory: Actor Factory spawned Blueprint /Game/Cards/CardFrame.CardFrame as actor: CardFrame_C /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_0
[2022.12.09-15.33.49:823][830]LogActorFactory: Actor Factory spawned Blueprint /Game/Cards/CardFrame.CardFrame as actor: CardFrame_C /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_0
[2022.12.09-15.33.50:960][917]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Cards/CardFrame.CardFrame_C
[2022.12.09-15.33.50:960][917]LogActorFactory: Actor Factory attempting to spawn BlueprintGeneratedClass /Game/Cards/CardFrame.CardFrame_C
[2022.12.09-15.33.50:965][917]LogActorFactory: Actor Factory spawned Blueprint /Game/Cards/CardFrame.CardFrame as actor: CardFrame_C /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_1
[2022.12.09-15.33.50:966][917]LogActorFactory: Actor Factory spawned Blueprint /Game/Cards/CardFrame.CardFrame as actor: CardFrame_C /Game/CardGame.CardGame:PersistentLevel.CardFrame_C_1
[2022.12.09-15.33.56:772][318]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.33.56:772][318]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.33.56:772][318]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_4
[2022.12.09-15.33.56:773][318]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_4
[2022.12.09-15.34.00:812][596]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-15.34.00:813][596]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-15.34.14:202][870]Cmd: TRANSACTION UNDO
[2022.12.09-15.34.14:203][870]LogEditorTransaction: Undo Create Actors
[2022.12.09-15.34.22:932][691]LogWorld: UWorld::CleanupWorld for World_4, bSessionEnded=true, bCleanupResources=true
[2022.12.09-15.34.22:933][691]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-15.34.26:167][943]LogUObjectHash: Compacting FUObjectHashTables data took   3.03ms
[2022.12.09-15.34.31:830][943]LogSlate: Window 'Delete Assets' being destroyed
[2022.12.09-15.34.40:893][774]LogUObjectHash: Compacting FUObjectHashTables data took   2.63ms
[2022.12.09-15.34.46:176][774]LogSlate: Window 'Save Content' being destroyed
[2022.12.09-15.34.46:254][774]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-15.34.46:316][774]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/bandit" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/bandit.uasset" SILENT=true
[2022.12.09-15.34.46:409][774]LogSavePackage: Moving output files for package: /Game/Cards/bandit
[2022.12.09-15.34.46:409][774]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/bandit351E87B140FA211400CAC3ABAE86352E.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/bandit.uasset'
[2022.12.09-15.34.46:433][774]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/bandit_Sprite" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/bandit_Sprite.uasset" SILENT=true
[2022.12.09-15.34.46:481][774]LogSavePackage: Moving output files for package: /Game/Cards/bandit_Sprite
[2022.12.09-15.34.46:482][774]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/bandit_Sprite729135D44A612A767C0371A0FF6A5A57.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/bandit_Sprite.uasset'
[2022.12.09-15.34.46:493][774]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-15.34.46:572][774]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
[2022.12.09-15.34.46:579][774]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardFrame832979DB41FB981B315D2681C4FD2C07.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset'
[2022.12.09-15.34.46:597][774]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/sorceress" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/sorceress.uasset" SILENT=true
[2022.12.09-15.34.46:660][774]LogSavePackage: Moving output files for package: /Game/Cards/sorceress
[2022.12.09-15.34.46:660][774]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/sorceress0E75AE4F47BF898C1F71EC882E8B0FE3.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/sorceress.uasset'
[2022.12.09-15.34.46:676][774]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/sorceress_Sprite" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/sorceress_Sprite.uasset" SILENT=true
[2022.12.09-15.34.46:728][774]LogSavePackage: Moving output files for package: /Game/Cards/sorceress_Sprite
[2022.12.09-15.34.46:729][774]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/sorceress_Sprite0B9D7BEB40D2E5CD1E9A29B983C4AC0F.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/Cards/sorceress_Sprite.uasset'
[2022.12.09-15.34.46:749][774]LogFileHelpers: InternalPromptForCheckoutAndSave took 495 ms (total: 2.09 sec)
[2022.12.09-15.34.46:749][774]LogAssetEditorSubsystem: Opening Asset editor for World /Game/CardGame.CardGame
[2022.12.09-15.34.46:749][774]Cmd: MAP LOAD FILE="X:/GfG-card-game/GfGcardgame/Content/CardGame.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.09-15.34.46:749][774]LightingResults: New page: Lighting Build
[2022.12.09-15.34.46:749][774]LoadErrors: New page: Loading map: CardGame.umap
[2022.12.09-15.34.46:769][774]LogWorld: UWorld::CleanupWorld for CardGame, bSessionEnded=true, bCleanupResources=true
[2022.12.09-15.34.46:769][774]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-15.34.46:770][774]MapCheck: New page: Map Check
[2022.12.09-15.34.46:770][774]LightingResults: New page: Lighting Build
[2022.12.09-15.34.46:826][774]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-15.34.46:832][774]LogUObjectHash: Compacting FUObjectHashTables data took   2.89ms
[2022.12.09-15.34.46:856][774]LogAudio: Display: Audio Device (ID: 1) registered with world 'CardGame'.
[2022.12.09-15.34.46:856][774]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-15.34.46:857][774]LogAIModule: Creating AISystem for world CardGame
[2022.12.09-15.34.46:903][774]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.09-15.34.46:981][774]LogUObjectHash: Compacting FUObjectHashTables data took   2.45ms
[2022.12.09-15.34.47:021][774]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.09-15.34.47:022][774]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,659ms to complete.
[2022.12.09-15.34.47:022][774]LogFileHelpers: Loading map 'CardGame' took 0.273
[2022.12.09-15.34.47:065][774]AssetCheck: New page: Asset Save: multiple assets
[2022.12.09-15.34.47:065][774]LogContentValidation: Display: Validating /Script/Engine.Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-15.34.47:065][774]LogContentValidation: Display: Validating /Script/Paper2D.PaperSprite /Game/Cards/bandit_Sprite.bandit_Sprite
[2022.12.09-15.34.47:069][774]LogContentValidation: Display: Validating /Script/Paper2D.PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-15.34.47:069][774]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Cards/bandit.bandit
[2022.12.09-15.34.47:069][774]LogContentValidation: Display: Validating /Script/Engine.Texture2D /Game/Cards/sorceress.sorceress
[2022.12.09-15.34.54:608][461]LogUObjectHash: Compacting FUObjectHashTables data took   2.89ms
[2022.12.09-15.34.54:613][461]LogAssetEditorSubsystem: Opening Asset editor for World /Game/CardGame.CardGame
[2022.12.09-15.34.54:613][461]Cmd: MAP LOAD FILE="X:/GfG-card-game/GfGcardgame/Content/CardGame.umap" TEMPLATE=0 SHOWPROGRESS=1 FEATURELEVEL=4
[2022.12.09-15.34.54:613][461]LightingResults: New page: Lighting Build
[2022.12.09-15.34.54:613][461]LoadErrors: New page: Loading map: CardGame.umap
[2022.12.09-15.34.54:620][461]LogWorld: UWorld::CleanupWorld for CardGame, bSessionEnded=true, bCleanupResources=true
[2022.12.09-15.34.54:620][461]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-15.34.54:620][461]MapCheck: New page: Map Check
[2022.12.09-15.34.54:620][461]LightingResults: New page: Lighting Build
[2022.12.09-15.34.54:679][461]LogAudio: Display: Audio Device unregistered from world 'None'.
[2022.12.09-15.34.54:683][461]LogUObjectHash: Compacting FUObjectHashTables data took   2.95ms
[2022.12.09-15.34.54:696][461]LogAudio: Display: Audio Device (ID: 1) registered with world 'CardGame'.
[2022.12.09-15.34.54:696][461]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-15.34.54:697][461]LogAIModule: Creating AISystem for world CardGame
[2022.12.09-15.34.54:742][461]LogEditorServer: Finished looking for orphan Actors (0.000 secs)
[2022.12.09-15.34.54:794][461]LogUObjectHash: Compacting FUObjectHashTables data took   2.58ms
[2022.12.09-15.34.54:830][461]Cmd: MAP CHECKDEP NOCLEARLOG
[2022.12.09-15.34.54:831][461]MapCheck: Map check complete: 0 Error(s), 0 Warning(s), took 0,635ms to complete.
[2022.12.09-15.34.54:831][461]LogFileHelpers: Loading map 'CardGame' took 0.219
[2022.12.09-15.34.56:186][586]LogEditorViewport: Clicking Background
[2022.12.09-15.35.03:340][145]LogUObjectHash: Compacting FUObjectHashTables data took   3.41ms
[2022.12.09-15.35.09:878][145]LogSlate: Window 'Delete Assets' being destroyed
[2022.12.09-15.35.09:954][145]LogUObjectHash: Compacting FUObjectHashTables data took   2.60ms
[2022.12.09-15.35.10:009][145]LogUObjectHash: Compacting FUObjectHashTables data took   2.65ms
[2022.12.09-15.35.10:058][145]LogUObjectHash: Compacting FUObjectHashTables data took   1.08ms
[2022.12.09-15.45.09:073][650]LogContentBrowser: Deferred new asset file creation: sorceress_Sprite1
[2022.12.09-15.45.09:091][650]LogContentBrowser: Creating deferred item: sorceress_Sprite1
[2022.12.09-15.45.09:111][651]LogContentBrowser: Renaming the item being created (Deferred Item: sorceress_Sprite1).
[2022.12.09-15.45.10:334][753]LogContentBrowser: Attempting asset rename: sorceress_Sprite1 -> sorceress_Sprite1
[2022.12.09-15.45.10:344][753]LogContentBrowser: End creating deferred item sorceress_Sprite1
[2022.12.09-15.45.16:700][367]LogAssetEditorSubsystem: Opening Asset editor for PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1
[2022.12.09-15.45.16:704][367]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-15.45.16:947][367]LogViewport: Scene viewport resized to 2038x1262, mode Windowed.
[2022.12.09-15.45.40:416][421]LogSlate: Window 'sorceress_Sprite1' being destroyed
[2022.12.09-15.45.40:460][421]LogWorld: UWorld::CleanupWorld for World_5, bSessionEnded=true, bCleanupResources=true
[2022.12.09-15.45.40:460][421]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-15.45.43:528][681]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1
[2022.12.09-15.45.43:528][681]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1
[2022.12.09-15.45.43:528][681]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1 as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_0
[2022.12.09-15.45.43:529][681]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1 as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_0
[2022.12.09-15.45.44:763][766]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1
[2022.12.09-15.45.44:763][766]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1
[2022.12.09-15.45.44:768][766]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1 as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_1
[2022.12.09-15.45.44:768][766]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1 as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_1
[2022.12.09-15.46.00:389][745]LogEditorViewport: Clicking Background
[2022.12.09-15.46.10:642][492]LogAssetEditorSubsystem: Opening Asset editor for PaperSprite /Game/Cards/sorceress_Sprite1.sorceress_Sprite1
[2022.12.09-15.46.10:644][492]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-15.46.10:927][492]LogViewport: Scene viewport resized to 2038x1262, mode Windowed.
[2022.12.09-15.47.01:180][539]LogSlate: Window 'Find in Blueprints' being destroyed
[2022.12.09-15.47.01:191][539]LogSlate: Window 'Find in Blueprints' being destroyed
[2022.12.09-15.47.54:609][541]LogSlate: Window 'sorceress_Sprite1' being destroyed
[2022.12.09-15.47.54:626][541]LogWorld: UWorld::CleanupWorld for World_6, bSessionEnded=true, bCleanupResources=true
[2022.12.09-15.47.54:626][541]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2022.12.09-15.47.56:293][646]LogEditorViewport: Clicking Background
[2022.12.09-15.48.05:300][338]Cmd: DELETE
[2022.12.09-15.48.05:300][338]Cmd: ACTOR DELETE
[2022.12.09-15.48.05:311][338]LogEditorActor: Deleted Actor: PaperSpriteActor
[2022.12.09-15.48.05:416][338]LogUObjectHash: Compacting FUObjectHashTables data took   3.35ms
[2022.12.09-15.48.05:425][338]LogEditorActor: Deleted 1 Actors (0.124 secs)
[2022.12.09-15.48.08:902][630]LogUObjectHash: Compacting FUObjectHashTables data took   3.30ms
[2022.12.09-15.48.11:330][630]LogSlate: Window 'Delete Assets' being destroyed
[2022.12.09-15.48.12:259][720]LogEditorViewport: Clicking Background
[2022.12.09-15.48.15:260][  7]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-15.48.15:323][  7]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/CardGame" FILE="X:/GfG-card-game/GfGcardgame/Content/CardGame.umap" SILENT=true AUTOSAVING=false KEEPDIRTY=false
[2022.12.09-15.48.15:374][  7]LogUObjectHash: Compacting FUObjectHashTables data took   1.19ms
[2022.12.09-15.48.15:462][  7]LogSavePackage: Moving output files for package: /Game/CardGame
[2022.12.09-15.48.15:469][  7]LogSavePackage: Moving 'X:/GfG-card-game/GfGcardgame/Saved/CardGameADB29B474E9E4A1C34CEBBA6A76CE050.tmp' to 'X:/GfG-card-game/GfGcardgame/Content/CardGame.umap'
[2022.12.09-15.48.15:509][  7]LogFileHelpers: Saving map 'CardGame' took 0.189
[2022.12.09-15.48.15:538][  7]LogFileHelpers: InternalPromptForCheckoutAndSave took 278 ms (total: 2.36 sec)
[2022.12.09-15.48.15:547][  7]AssetCheck: New page: Asset Save: CardGame
[2022.12.09-15.48.15:547][  7]LogContentValidation: Display: Validating /Script/Engine.World /Game/CardGame.CardGame
[2022.12.09-15.48.18:624][274]LogUObjectHash: Compacting FUObjectHashTables data took   3.11ms
[2022.12.09-15.48.20:099][274]LogSlate: Window 'Delete Assets' being destroyed
[2022.12.09-15.48.20:167][274]LogUObjectHash: Compacting FUObjectHashTables data took   2.45ms
[2022.12.09-15.48.20:216][274]LogUObjectHash: Compacting FUObjectHashTables data took   2.46ms
[2022.12.09-15.48.20:265][274]LogUObjectHash: Compacting FUObjectHashTables data took   1.05ms
[2022.12.09-15.48.21:428][390]LogEditorViewport: Clicking Background
[2022.12.09-15.48.30:224][225]LogEditorViewport: Clicking Background
[2022.12.09-15.48.32:406][435]LogEditorViewport: Clicking Background
[2022.12.09-15.49.10:236][341]LogSlate: Window 'Pick Parent Class' being destroyed
[2022.12.09-15.49.10:246][341]LogContentBrowser: Deferred new asset file creation: NewBlueprint
[2022.12.09-15.49.10:252][341]LogContentBrowser: Creating deferred item: NewBlueprint
[2022.12.09-15.49.10:268][342]LogContentBrowser: Renaming the item being created (Deferred Item: NewBlueprint).
[2022.12.09-15.49.16:298][917]LogContentBrowser: Attempting asset rename: NewBlueprint -> CardFrame
[2022.12.09-15.49.16:322][917]LogContentBrowser: End creating deferred item NewBlueprint
[2022.12.09-15.49.21:069][326]LogAssetEditorSubsystem: Opening Asset editor for Blueprint /Game/Cards/CardFrame.CardFrame
[2022.12.09-15.49.21:070][326]LogChaos: FPhysicsSolverBase::AsyncDt:-1.000000
[2022.12.09-15.49.22:286][326]LogViewport: Scene viewport resized to 1534x981, mode Windowed.
[2022.12.09-15.57.17:443][334]LogSlate: Window 'C++ Header Preview' being destroyed
[2022.12.09-15.57.17:452][334]LogSlate: Window 'C++ Header Preview' being destroyed
[2022.12.09-16.01.17:455][931]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.01.17:455][931]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.01.17:455][931]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_2
[2022.12.09-16.01.17:456][931]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_2
[2022.12.09-16.04.11:512][735]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.04.11:513][735]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.04.11:513][735]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_3
[2022.12.09-16.04.11:514][735]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_3
[2022.12.09-16.04.27:085][988]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.04.27:085][988]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.04.27:086][988]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_4
[2022.12.09-16.04.27:086][988]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_4
[2022.12.09-16.04.56:962][310]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.04.56:962][310]LogActorFactory: Actor Factory attempting to spawn PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite
[2022.12.09-16.04.56:962][310]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_5
[2022.12.09-16.04.56:963][310]LogActorFactory: Actor Factory spawned PaperSprite /Game/Cards/sorceress_Sprite.sorceress_Sprite as actor: PaperSpriteActor /Game/CardGame.CardGame:PersistentLevel.PaperSpriteActor_5
[2022.12.09-16.10.17:338][751]LogSlate: Window 'Change Variable Type' being destroyed
[2022.12.09-16.10.26:895][475]LogSlate: Window 'Find in Blueprints' being destroyed
[2022.12.09-16.10.26:913][475]LogSlate: Window 'Find in Blueprints' being destroyed
[2022.12.09-16.11.12:593][ 83]BlueprintLog: New page: Compile CardFrame
[2022.12.09-16.11.12:600][ 83]LogScript: Warning: Accessed None trying to read property SpriteRef
	CardFrame_C /Engine/Transient.World_7:PersistentLevel.CardFrame_C_0
	Function /Game/Cards/CardFrame.CardFrame_C:UserConstructionScript:000D
[2022.12.09-16.11.12:706][ 83]LogUObjectHash: Compacting FUObjectHashTables data took   3.16ms
[2022.12.09-16.11.12:709][ 83]LogScript: Warning: Accessed None trying to read property SpriteRef
	CardFrame_C /Engine/Transient.World_7:PersistentLevel.CardFrame_C_0
	Function /Game/Cards/CardFrame.CardFrame_C:UserConstructionScript:000D
[2022.12.09-16.11.12:722][ 83]LogScript: Warning: Accessed None trying to read property SpriteRef
	CardFrame_C /Engine/Transient.World_7:PersistentLevel.CardFrame_C_0
	Function /Game/Cards/CardFrame.CardFrame_C:UserConstructionScript:000D
[2022.12.09-16.11.14:186][244]LogFileHelpers: InternalPromptForCheckoutAndSave started...
[2022.12.09-16.11.14:253][244]Cmd: OBJ SAVEPACKAGE PACKAGE="/Game/Cards/CardFrame" FILE="X:/GfG-card-game/GfGcardgame/Content/Cards/CardFrame.uasset" SILENT=true
[2022.12.09-16.11.14:371][244]LogSavePackage: Moving output files for package: /Game/Cards/CardFrame
